created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 22 04:57:30 +0000 2023;1715955516252528961;"@reechy88 @FirstMediaCares Dari Kamis malam ni sama internet ga nyala haduhh";0;0;0;0;in;1700668613412474880;1697452914955206709;ApaYa2130;https://twitter.com/ApaYa2130/status/1715955516252528961
Sun Oct 22 04:55:00 +0000 2023;1715954887241175444;"@GilaBedebah @FirstMediaCares Sama nih dari Kamis malam sampe skrng ga nyala²";0;0;0;0;in;1700668613412474880;1697452914955206709;ApaYa2130;https://twitter.com/ApaYa2130/status/1715954887241175444
Sun Oct 22 04:53:26 +0000 2023;1715954492548751868;"Siang min @FirstMediaCares ini koneksi internet saya gangguan mati dari pagi. Udah cek status di cek first media tulisannya online. Udah di restart modem router nya masih tetap mati. No id pelanggan 12385951. Mohon responnya ya terima kasih";0;0;0;0;in;1177517619731001345;1715954492548751868;Archenarelia;https://twitter.com/Archenarelia/status/1715954492548751868
Sun Oct 22 04:53:03 +0000 2023;1715954395882680410;"@FirstMediaCares halo min. untuk id 12382180 schedule teknisi dicancel saja, sudah ada teknisi lain yang datang";0;0;0;0;in;1132389636808904704;1715954395882680410;TehBotolSosro15;https://twitter.com/TehBotolSosro15/status/1715954395882680410
Sun Oct 22 04:50:58 +0000 2023;1715953871783358763;"@FirstMediaCares @FirstMediaWorld internet mati dari sabtu pagi, sampe hari udh 4 x saya telpon jawabannya mundur terus,tadi pagi dibilang siang ini nyala, siang saya telpon lg jadinya besok, mundur aja terus, ga tau apa org perlu internet kaya perlu napas??! This is bullshit!";0;0;0;0;in;24395449;1715953871783358763;rezadranie;https://twitter.com/rezadranie/status/1715953871783358763
Sun Oct 22 04:41:26 +0000 2023;1715951472503128310;"@FirstMediaCares WOY ! Ini koneksi kenapa gak bisa bisa ! Di Apart Bintaro Parkview… saya banyak kerjaan ! Tolong segera diperbaiki. Melalui email jangka perbaikan 12 jam. Tp ini sudah lebih..";0;0;0;0;in;105754257;1691996921165230418;LyonMamora;https://twitter.com/LyonMamora/status/1715951472503128310
Sun Oct 22 04:41:05 +0000 2023;1715951383659303147;"@FirstMediaCares WOY ! Ini koneksi kenapa gak bisa bisa ! Di Apart Bintaro Parkview… saya banyak kerjaan ! Tolong segera diperbaiki. Melalui email jangka perbaikan 12 jam. Tp ini sudah lebih..";0;0;0;0;in;105754257;1697452914955206709;LyonMamora;https://twitter.com/LyonMamora/status/1715951383659303147
Sun Oct 22 04:35:28 +0000 2023;1715949969637847076;"@FirstMediaCares @Ekigunadi kemarin bilangnya ini: saat ini sdg terjadi gangguan jaringan dan perkiraan perbaikan sampai tgl 22 Oktober 2023 pkl 11:24 WIB. Utk infonya bisa cek via https://t.co/eN1qE76lUQ. Tks ^myo  kok berubah2 sih, ga jelas deh..";0;1;0;0;in;70030540;1715867151716995426;tarsidikk;https://twitter.com/tarsidikk/status/1715949969637847076
Sun Oct 22 04:34:50 +0000 2023;1715949813198700794;"@FirstMediaCares halo ini dari kemaren jaringan mati dengan id 11884007 bilangnya perbaikan sampai jam 11 tapi daritadi belom bisa ni";0;0;0;0;in;1434699694190448641;1715949813198700794;keboogaming;https://twitter.com/keboogaming/status/1715949813198700794
Sun Oct 22 04:29:25 +0000 2023;1715948447935971536;"@FirstMediaCares min adakah paket utk internet only no tv kabel?? aku berlangganan dh lama, skrg mau gnti ke yg internet only aja ada kh paketnyaa??";0;0;0;0;in;1389779262165581825;1715948447935971536;luoxyii;https://twitter.com/luoxyii/status/1715948447935971536
Sun Oct 22 04:25:19 +0000 2023;1715947414925025379;"@FirstMediaCares gembel gangguan mulu";0;0;0;0;in;175668668;1715947414925025379;ndit__;https://twitter.com/ndit__/status/1715947414925025379
Sun Oct 22 04:24:30 +0000 2023;1715947209248960851;"@FirstMediaCares jaringan jelek, udh berapa hari komplen cuma suruh nunggu, buka netflix gak bisa. Bisa lancar kalo pake vpn, ya kali mau apa apa kudu konek vpn. Alasan gak bisa streaming, katanya FM udh gk kerjasama sama netflix. Gua streaming di hp bukan STB, apa iya ngaruh?";0;2;0;0;in;192133868;1715947209248960851;Neruuuy;https://twitter.com/Neruuuy/status/1715947209248960851
Sun Oct 22 04:18:55 +0000 2023;1715945805167890494;"@FirstMediaCares Ada apa ya ini??? estimasi nya lama amat sampe jam 11 malem https://t.co/SvIjg8O8Qc";0;0;0;0;in;927069905681129472;1697452914955206709;Sethedrick88;https://twitter.com/Sethedrick88/status/1715945805167890494
Sun Oct 22 04:17:16 +0000 2023;1715945388597977470;"@FirstMediaCares min masih error ini gimana ya, dari kemarin pagi sampai sekarang.";0;0;0;0;in;1430647299600838656;1715945388597977470;desperatedex;https://twitter.com/desperatedex/status/1715945388597977470
Sun Oct 22 04:10:47 +0000 2023;1715943758955794656;"Dear @FirstMediaCares ini Warga di Apart Bintaro Parkview sudah heboh koneksi gak bisa dari kmrin ! Mohon segera diperbaiki ! Banyak kerjaan terkendala karena ini. Dan Layanan Internet Kalian sering bermasalah, tolong dong ada upgrade. Jangan suka buat pelanggan ngamuk. 👎🏻";0;0;0;0;in;105754257;1715943758955794656;LyonMamora;https://twitter.com/LyonMamora/status/1715943758955794656
Sun Oct 22 04:07:32 +0000 2023;1715942941699785081;"Kenapa beberapa hari ini begini terus? Klo malam normal? @FirstMediaCares https://t.co/G8MvJUK8RV";0;0;0;0;in;409851711;1715942941699785081;ribetbed;https://twitter.com/ribetbed/status/1715942941699785081
Sun Oct 22 04:00:09 +0000 2023;1715941081739833825;"@sylviapurimas Selamat pagi First People. Mhn maaf atas ketidaknyamanannya terkait kendala pd internetnya. Mhn bypass dg kabel LAN dari mdm ke device kemudian akses situs https://t.co/mQ1T0G6cJ3 dan https://t.co/oDYTLZZFeA. Bila sdh, mhn info kembali ya. Dan km sdh bantu refresh. Tks^amb";1;0;0;0;in;155787551;1715797148040888450;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715941081739833825
Sun Oct 22 03:57:53 +0000 2023;1715940511591366888;"@FirstMediaCares @A_Bucenk tlg dm saya min";0;0;0;0;in;1256099766762500107;1715885362361565236;Rusdi73539145;https://twitter.com/Rusdi73539145/status/1715940511591366888
Sun Oct 22 03:57:17 +0000 2023;1715940360025960817;"@FirstMediaCares @IchaVarma tolong dm saya min";0;0;0;0;in;1256099766762500107;1715763080746185033;Rusdi73539145;https://twitter.com/Rusdi73539145/status/1715940360025960817
Sun Oct 22 03:56:22 +0000 2023;1715940131071553804;"@FirstMediaCares @KristijadiD Halo min bisa tolong check internet saya dari kemaren masih outage. Katanya sudah selesai tapi masih outage. Ini nomor pelanggan saya : 12357647. Terima kasih";0;0;0;0;in;434777006;1715713378633830485;RizaldiStar;https://twitter.com/RizaldiStar/status/1715940131071553804
Sun Oct 22 03:55:01 +0000 2023;1715939791840415944;"@A_Bucenk Selamat Pagi First People. Mohon maaf atas ketidaknyamannya ya. Pak/Bu, kami bantu infokan terkait pemutusan  layanan silakan menghubungi hotline service First Media (021) 1500 595 di jam 07.00 - 21.00 (weekdays Senin-Jumat) atau 07.00 - 19.00 (weekend Sabtu-Minggu) ya. Tks^amb";0;1;0;0;in;155787551;1715885362361565236;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715939791840415944
Sun Oct 22 03:46:04 +0000 2023;1715937538907804141;"@FirstMediaCares ID : 12350056 . 2 hari kendalan .. Lusa estimasi sabtu jam 12 siang, kmaren naik lagi hari ini jam 12 siang, Hari ini dicek naik lagi jadi besok. Ini infonya kapan? https://t.co/cnFChlFTtY";0;0;0;0;in;320606262;1715937538907804141;Bhagaskuro;https://twitter.com/Bhagaskuro/status/1715937538907804141
Sun Oct 22 03:45:57 +0000 2023;1715937509589590287;"@marshmilo1711 Selamat Pagi First People. Mohon maaf atas ketidaknyamannya ya. Baik Pak/Bu, kami akan bantu respon via pesan DM ya. Tks^amb";0;1;0;0;in;155787551;1715896280185291242;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715937509589590287
Sun Oct 22 03:43:58 +0000 2023;1715937010131837209;"@Ekigunadi Selamat Pagi First People. Mohon maaf atas ketidaknyamanannya ya Pak/Bu. Kami bantu infokan terkait kendala yg dialami krn ada gangguan area jaringan yg saat ini masih dlm proses perbaikan dg perkiraan slsai pd 2023-10-23 07:40:03. Detail info di https://t.co/h46Z2Kptm7. Tks^amb";1;1;0;0;in;155787551;1715867151716995426;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715937010131837209
Sun Oct 22 03:41:33 +0000 2023;1715936400275824882;"@KristijadiD Selamat pagi First People. Mohon maaf atas ketidaknyamanannya, untuk kendala akan kami bantu respon DM ya. Tks ^nip";0;1;0;0;in;155787551;1715713378633830485;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715936400275824882
Sun Oct 22 03:40:41 +0000 2023;1715936182356619569;"@DekTitut Selamat Pagi First People. Mohon maaf atas ketidaknyamannya ya. Kami bantu untuk problem yg terjadi akan kami bantu kirimkan teknisi yg sdh dilengkapi masker dan sarung tangan pada tgl 23 Oktober 2023 (09.00-18.00 wib). Apakah berkenan utk dikunjungi pd waktu tersebut? Tks^amb";0;0;0;0;in;155787551;1715898621391225333;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715936182356619569
Sun Oct 22 03:39:51 +0000 2023;1715935973505474760;"@FirstMediaCares pagi min, mau nanya, kalo mau ganti email utk akun first media gimana caranya ya? Saya ga bisa masuk ke email lama yg terdaftar utk first media id nya, mau saya ganti ke email baru bisa gak?";0;0;0;0;in;2909021648;1715935973505474760;rainysunset_;https://twitter.com/rainysunset_/status/1715935973505474760
Sun Oct 22 03:39:18 +0000 2023;1715935835877712310;"@oktr7 @monic9389 Selamat pagi First People. Mohon maaf atas ketidaknyamanannya, sebelumnya boleh bantu infokan 8 digit id pelanggan via DM utk kami bantu lebih lanjut. Tks ^nip";0;0;0;0;in;155787551;1715500546789101580;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715935835877712310
Sun Oct 22 03:34:01 +0000 2023;1715934507189285007;"@OkkyYtk Selamat pagi First People. Mohon maaf atas ketidaknyamanannya. Perihal kendala akan kami bantu respon DM ya. Tks ^nip";0;0;0;0;in;155787551;1715732498523828429;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715934507189285007
Sun Oct 22 03:29:25 +0000 2023;1715933347988517211;"@IchaVarma Selamat pagi First People. Mohon maaf atas ketidaknyamanannya, untuk kendala akan kami bantu respon via DM ya. Tks ^nip";0;1;0;0;in;155787551;1715763080746185033;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715933347988517211
Sun Oct 22 03:25:05 +0000 2023;1715932256651657437;"@FirstMediaCares Pagi... Izin bertanya, wifi saya tidak terdeteksi padahal semua perangkat terpasang seperti biasanya. Bagaimana solusinya?";0;0;0;0;in;1674191299703078914;1715932256651657437;latte_glaze;https://twitter.com/latte_glaze/status/1715932256651657437
Sun Oct 22 03:18:30 +0000 2023;1715930603156328451;"@FirstMediaCares mas.. tivi saya mati channelnya.. termasuk modemnya mati. Saya sudah DM BELUM DIBALAS.. no pelanggan 10420397.  Terima kasih";0;0;0;0;in;385510191;1715930603156328451;devianafj;https://twitter.com/devianafj/status/1715930603156328451
Sun Oct 22 03:05:55 +0000 2023;1715927435940933757;"@FirstMediaCares ini internet dari kemarin kok mati gimana nih?!!! Respon dong!!!";0;0;0;0;in;1470585374338519040;1715927435940933757;dubu101;https://twitter.com/dubu101/status/1715927435940933757
Sun Oct 22 03:03:15 +0000 2023;1715926763237503367;"@FirstMediaCares paket langganan sy sdh habis,sy mau ganti paket apa bs?sdh sy hbgn cs via phone gk nyambung terus. Mohon dibantu 🙏";0;0;0;0;in;1583863172959965185;1715926763237503367;nunut26;https://twitter.com/nunut26/status/1715926763237503367
Sun Oct 22 02:57:22 +0000 2023;1715925282484523326;"@FirstMediaCares 11859414 ini internet udah mati 3 hari tolong lah diperbaiki";0;0;0;0;in;1329756663784456200;1715925282484523326;blavlavla2;https://twitter.com/blavlavla2/status/1715925282484523326
Sun Oct 22 02:54:42 +0000 2023;1715924612897558531;"@FirstMediaCares hallo udah 35 jam loh internet kalian mati, ga ada solusi kah?";0;0;0;0;in;70030540;1715924612897558531;tarsidikk;https://twitter.com/tarsidikk/status/1715924612897558531
Sun Oct 22 02:51:09 +0000 2023;1715923719267438832;"@FirstMediaCares TOLONG CEK DM";0;0;0;0;in;1298480939077521408;1715923719267438832;rrafaniacml;https://twitter.com/rrafaniacml/status/1715923719267438832
Sun Oct 22 02:44:07 +0000 2023;1715921946637115720;"@FirstMediaCares Min bisa info tagihan saya apa benar BLN depan naik? Karena kmren ada sales telp katanya tagihan saya bulan depan akan naik mohon info dong";0;0;0;0;in;1605228674260746240;1697452914955206709;septika_siska;https://twitter.com/septika_siska/status/1715921946637115720
Sun Oct 22 02:31:54 +0000 2023;1715918872413712895;"@FirstMediaCares @Ekigunadi Idem di rumah juga off sejak kemarin..... sudah lewat 12 jam. Bye bye @FirstMediaCares";0;2;0;0;in;1428494280;1715867151716995426;KristijadiD;https://twitter.com/KristijadiD/status/1715918872413712895
Sun Oct 22 02:28:54 +0000 2023;1715918118231687431;"@FirstMediaCares @Ekigunadi Gw uda bayar kok ya tetep offline hari ini? Gmana dong?";0;0;0;1;in;1508818013923188746;1715867151716995426;gak_logis;https://twitter.com/gak_logis/status/1715918118231687431
Sun Oct 22 02:26:35 +0000 2023;1715917535370236135;"@FirstMediaCares woooy offline nih";0;0;0;0;in;1508818013923188746;1715917535370236135;gak_logis;https://twitter.com/gak_logis/status/1715917535370236135
Sun Oct 22 02:25:12 +0000 2023;1715917188635488641;"Makasih @FirstMediaCares internet bintaro udah nyala, jangan mati lagi ya";0;0;0;0;in;155896414;1715917188635488641;sprogged;https://twitter.com/sprogged/status/1715917188635488641
Sun Oct 22 02:21:22 +0000 2023;1715916223635181678;"@FirstMediaCares halo, kenapa untuk buka netflix, bing ai, beberapa website jadi gak bisa/lemot ya? Padahal buka yang lain lancar aja";0;0;0;0;in;1408302154683613186;1715916223635181678;radianitee;https://twitter.com/radianitee/status/1715916223635181678
Sun Oct 22 01:59:28 +0000 2023;1715910710948233454;"Min tolong ini internetnya blm bisa dari kemarin, udah bayar tapi status masih unpaid aja, gabisa bisa internetnya, tolong dibantu  @FirstMediaCares";0;0;0;0;in;1449763195392966656;1715910710948233454;queenstng;https://twitter.com/queenstng/status/1715910710948233454
Sun Oct 22 01:48:15 +0000 2023;1715907887707631805;"@FirstMediaCares min gangguan 2 hari ga kelar kelar ngadu kemana ini? Butuh banget ini";0;0;0;0;in;320606262;1715907887707631805;Bhagaskuro;https://twitter.com/Bhagaskuro/status/1715907887707631805
Sun Oct 22 01:32:24 +0000 2023;1715903899813675425;"@tiyowprasetyo @FirstMediaCares Gw ngalamin akhirnya gw pindah ke my republik juga indo";0;0;0;1;in;66900868;1715715394449842410;iwanrudianto;https://twitter.com/iwanrudianto/status/1715903899813675425
Sun Oct 22 01:12:28 +0000 2023;1715898884072075684;"@FirstMediaCares pagi min, id pelanggan 11184141 sudah 2 hari internetnya gangguan terus. Sampe kapan ya?";0;0;0;0;in;2219388728;1715898884072075684;muhaimin_haha;https://twitter.com/muhaimin_haha/status/1715898884072075684
Sun Oct 22 01:02:07 +0000 2023;1715896280185291242;"@FirstMediaCares halo tolong cek DM. Saya di email First Media yg tidak sesuai kesepakatan";0;1;0;0;in;755274426644434944;1715896280185291242;marshmilo1711;https://twitter.com/marshmilo1711/status/1715896280185291242
Sun Oct 22 00:42:15 +0000 2023;1715891281216594098;"Minn dari semalam gangguan terus kah ? Sampe jam berapa ya @FirstMediaCares";0;0;0;0;in;1257494678058012679;1715891281216594098;0xbaelianssi;https://twitter.com/0xbaelianssi/status/1715891281216594098
Sun Oct 22 00:37:50 +0000 2023;1715890166819340297;"@FirstMediaCares selamat pagi.... Inet kok ngadat lagi? Padahal semua lampu nyala kuning 😢";0;0;0;0;in;194508180;1715890166819340297;iRudiGunz;https://twitter.com/iRudiGunz/status/1715890166819340297
Sun Oct 22 00:34:45 +0000 2023;1715889391330320783;"@FirstMediaCares kmrn udah bayar, tapi statusnya masih unpaid aja dari kemaren, ganyala nyala internetnya, gimana ya???";0;0;0;0;in;1449763195392966656;1715889391330320783;queenstng;https://twitter.com/queenstng/status/1715889391330320783
Sun Oct 22 00:33:19 +0000 2023;1715889032104972589;"@FirstMediaCares min toling DM ya, ini ada kendala dari kemarin";0;0;0;0;in;1449763195392966656;1715889032104972589;queenstng;https://twitter.com/queenstng/status/1715889032104972589
Sun Oct 22 00:32:48 +0000 2023;1715888901611782182;"@FirstMediaCares halo min nomor pelanggan saya 12357647 dari kemaren subuh outage belum nyala2 gimana ya ini. Ada perkiraan selesai kapan ga nih?";0;0;0;0;in;434777006;1715888901611782182;RizaldiStar;https://twitter.com/RizaldiStar/status/1715888901611782182
Sun Oct 22 00:09:56 +0000 2023;1715883148691820928;"@FirstMediaCares Mohon d bantu wifi dari kemarin tidak bisa (tidak ada internet) ada bntr 20mnt abisitu ilang lagi internetnya sudah dari hari kemarn (19 oktober 2023)  ID = 11356796 Segera d cek !!!";0;1;1;0;in;1256099766762500107;1715883148691820928;Rusdi73539145;https://twitter.com/Rusdi73539145/status/1715883148691820928
Sat Oct 21 23:52:06 +0000 2023;1715878659566047623;"@FirstMediaCares min bisa minta info brpa tagihan saya min soalnya kmren ada sales telp katanya tagihan sy naik bener apa TDK ? Id 12251032";0;0;0;0;in;1605228674260746240;1715878659566047623;septika_siska;https://twitter.com/septika_siska/status/1715878659566047623
Sat Oct 21 23:50:28 +0000 2023;1715878248427683873;"Udah gitu mentionnya w didiemin mulu lagi @FirstMediaCares";0;0;0;0;in;2840433078;1715877466617872814;tuystory_;https://twitter.com/tuystory_/status/1715878248427683873
Sat Oct 21 23:47:22 +0000 2023;1715877466617872814;"Hari-hari kerjaannya nge-P-in diri sendiri buat cek jaringan @FirstMediaCares udah bener apa belon. Hadeh https://t.co/8NpsOHyoks";0;1;0;0;in;2840433078;1715877466617872814;tuystory_;https://twitter.com/tuystory_/status/1715877466617872814
Sat Oct 21 23:33:32 +0000 2023;1715873986704482456;"@FirstMediaCares Aku udh byr wifi sejak 3 hari lalu tp sampe skrg wifinya g aktif2 pdhl cm telat sehari";0;0;0;0;in;1675485240498978816;1691996921165230418;FellyDiary83759;https://twitter.com/FellyDiary83759/status/1715873986704482456
Sat Oct 21 23:17:02 +0000 2023;1715869832770720250;"Dear @FirstMediaCares  Ini kenapa internet saya dari kemarin no connection yaa sampe sekarang ga bisa² juga, tolong dicek segera, id pelanggan 12471370. Terima kasih dan selamat berakhir pekan";0;0;0;0;in;753061320258224129;1715869832770720250;blu_roxanne;https://twitter.com/blu_roxanne/status/1715869832770720250
Sat Oct 21 23:09:45 +0000 2023;1715868003555016850;"@Ekigunadi dan apabila telah melakukan pembayaran silahkan kirimkan bukti pembayarannya ya Pak/Bu agar dpt kami bantu proses unfreeze layanannya. Utk cek detail tagihan dpt melalui aplikasi My First Media ya. Tks ^Apr";0;2;0;0;in;155787551;1715867151716995426;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715868003555016850
Sat Oct 21 23:09:39 +0000 2023;1715867976577212697;"@Ekigunadi Selamat pagi First People, mhn maaf ats ketidakyamanannya. Kami bantu cek di sistem, Bpk/Ibu saat ini sedang terfreeze dikarenakan Bpk/Ibu belum melakukan pembayaran tagihan, silahkan melakukan pembayaran tagihan agar dapat menikmati layanan kembali (1/2)";0;2;0;0;in;155787551;1715867151716995426;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715867976577212697
Sat Oct 21 23:06:22 +0000 2023;1715867151716995426;"Koneksi internet di rumah udh beberapa hari gangguan nih min @FirstMediaCares";0;3;0;1;in;78890564;1715867151716995426;Ekigunadi;https://twitter.com/Ekigunadi/status/1715867151716995426
Sat Oct 21 23:01:54 +0000 2023;1715866024502018207;"@FirstMediaCares  kenapa ya internet tidak ada jaringan? Tolong info dong minn..";0;0;0;0;in;1705137639614201856;1715866024502018207;GerardStev70432;https://twitter.com/GerardStev70432/status/1715866024502018207
Sat Oct 21 21:08:16 +0000 2023;1715837428647489910;"Tolong @FirstMediaCares , jaringan saya udah mau 24 jam mati 12043904";0;1;0;0;in;104350258;1715837428647489910;Bella_Pomantow;https://twitter.com/Bella_Pomantow/status/1715837428647489910
Sat Oct 21 21:00:56 +0000 2023;1715835582377767214;"@FirstMediaCares cara ganti email dan no hp pelanggan gimana? Dua-duanya lupa";0;0;0;0;in;2886331928;1715835582377767214;cygnoosh;https://twitter.com/cygnoosh/status/1715835582377767214
Sat Oct 21 19:36:31 +0000 2023;1715814341583438211;"@FirstMediaCares ada aja masalahnya ini first media tangerang pagi pagi gini. Kacau amat dah";0;0;0;0;in;3310369316;1715814341583438211;HeyItsReiner;https://twitter.com/HeyItsReiner/status/1715814341583438211
Sat Oct 21 19:11:15 +0000 2023;1715807983027073327;"@FirstMediaCares kenapa gak ada jaringan plss udah 12 jam lebih. tugas kuliahku jadi tertunda, mana deadlinenya besokk😟 apa....... yang harus.......... aku.... lakukan......";0;0;0;0;in;1120342398742065152;1715807983027073327;ddysae;https://twitter.com/ddysae/status/1715807983027073327
Sat Oct 21 18:56:29 +0000 2023;1715804265015582866;"@FirstMediaCares Kapan teratasinya";0;0;0;0;in;97562729;1651852395432017921;dickvanbrebezy;https://twitter.com/dickvanbrebezy/status/1715804265015582866
Sat Oct 21 18:55:40 +0000 2023;1715804057330467207;"@FirstMediaCares 10543016 sudah gangguan lebih dari 10 jam, kapan terasinya? Mohon perhatian nya";0;1;0;0;in;97562729;1651852395432017921;dickvanbrebezy;https://twitter.com/dickvanbrebezy/status/1715804057330467207
Sat Oct 21 18:26:58 +0000 2023;1715796837523951825;"@FirstMediaCares daerah surabaya pusat internet kok mati";0;0;0;0;in;767789354919927810;1715796837523951825;suryasakti119;https://twitter.com/suryasakti119/status/1715796837523951825
Sat Oct 21 18:13:35 +0000 2023;1715793467623026817;"@FirstMediaCares haloo, internet gw offline niih, gmana dong? Masak minta maaf doang? Id pel 11286917";0;0;0;0;in;1508818013923188746;1715793467623026817;gak_logis;https://twitter.com/gak_logis/status/1715793467623026817
Sat Oct 21 18:01:22 +0000 2023;1715790395236630596;"@FirstMediaCares kalian ada contact whatsapp yg bisa dihubungi terkait pasang wifi gaksi?";0;1;0;0;in;1005897564;1715790395236630596;inianisakok;https://twitter.com/inianisakok/status/1715790395236630596
Sat Oct 21 17:40:49 +0000 2023;1715785222200119655;"@FirstMediaCares Cek dm min";0;0;0;0;in;581934362;1697452914955206709;ngrhadmo;https://twitter.com/ngrhadmo/status/1715785222200119655
Sat Oct 21 16:38:46 +0000 2023;1715769606424666207;"@FirstMediaCares internet Masih mati. Apakah tidak ada upaya baru untuk solusi?";0;0;0;0;in;241156008;1715769606424666207;angelegna_chan;https://twitter.com/angelegna_chan/status/1715769606424666207
Sat Oct 21 16:35:00 +0000 2023;1715768659317309941;"Tolong bgt @FirstMediaCares kok bisa2nya estimasi recovery lbh dari 24 jam ?? Bnyk kegiatan saya terkendala 😓";0;0;0;1;in;114215443;1715768659317309941;dharmalendra;https://twitter.com/dharmalendra/status/1715768659317309941
Sat Oct 21 16:26:19 +0000 2023;1715766473870962930;"@FirstMediaCares  ini gangguan masa hari ini gk kelar2 dari pagi sampai jam segini? di https://t.co/gmCdeGtgXR katanya sampai besok tanggal 22 sore, fix gw mau putus lah langganan minggu ini, gk ngotak sih gangguannya selama ini, dan gk pernah ada kompensasi";0;0;0;0;in;94349811;1715766473870962930;cendekiapp;https://twitter.com/cendekiapp/status/1715766473870962930
Sat Oct 21 16:23:59 +0000 2023;1715765886404178121;"di twitter ga bls, kontak email jg ga bls, ditelpon pun pasti jwbnnya "restart modem &amp  stb tunggu 15 menit" yg udah gua lakuin.  gua bayar lho? @FirstMediaCares";0;0;0;0;in;1351703396;1715644408253862114;arrafiuasyqar_;https://twitter.com/arrafiuasyqar_/status/1715765886404178121
Sat Oct 21 16:16:18 +0000 2023;1715763954931372063;"@ibtisaam_r @FirstMediaCares ka ini udah berapa hari gangguan? saya udah 6 hari masih belum bisa juga internet nya. off terus";0;0;0;0;in;1523816591351480320;1697452914955206709;adiMuliawann;https://twitter.com/adiMuliawann/status/1715763954931372063
Sat Oct 21 16:13:16 +0000 2023;1715763189030498647;"@FirstMediaCares ini wifinya ganguan terus sih? kenapa?";0;0;0;0;in;1709209390895792128;1697452914955206709;sincostmuch;https://twitter.com/sincostmuch/status/1715763189030498647
Sat Oct 21 16:12:50 +0000 2023;1715763080746185033;"@FirstMediaCares sembarangan ajaaaaaa. gw masih nyari2 pengganti eluuuuu. main bilang udah putus berlangganan aja. orgil. https://t.co/IuIHMfdc32";0;2;0;0;in;42024825;1715763080746185033;IchaVarma;https://twitter.com/IchaVarma/status/1715763080746185033
Sat Oct 21 16:04:38 +0000 2023;1715761017417015668;"@FirstMediaCares wifinya kok ganguan terus ya dari kemarin?, sekarang malah mati";0;0;0;0;in;1709209390895792128;1715761017417015668;sincostmuch;https://twitter.com/sincostmuch/status/1715761017417015668
Sat Oct 21 15:37:57 +0000 2023;1715754301572919393;"@FirstMediaCares udah hampir 1x24 jam koneksi mati, apa kompensasi utk konsumen yang Anda bisa berikan selain minta maaf ?";0;0;0;0;in;624712815;1715754301572919393;Pressly_Themes;https://twitter.com/Pressly_Themes/status/1715754301572919393
Sat Oct 21 15:36:36 +0000 2023;1715753960613777903;"@FirstMediaCares 12117798 sudah dr jumat sore mati, tolong respon nya min";0;0;0;0;in;1142377645868371969;1715753960613777903;zoelfffiiii;https://twitter.com/zoelfffiiii/status/1715753960613777903
Thu Oct 19 23:50:19 +0000 2023;1715153436541681760;"@FirstMediaCares weee klean belom jawab lah ini pertanyaan ku. sampe subuh tadi masih merah2 itu lampu nya, tv nya ga bisa tp wifi bisa";0;0;0;0;in;54158586;1715039626187174381;wenntyputri;https://twitter.com/wenntyputri/status/1715153436541681760
Thu Oct 19 23:12:33 +0000 2023;1715143931409858702;"@FirstMediaCares baca DM.";0;0;0;1;in;3033529272;1715143931409858702;oscarokay82;https://twitter.com/oscarokay82/status/1715143931409858702
Thu Oct 19 23:05:04 +0000 2023;1715142045797650696;"@FirstMediaCares mau direfresh auto pun gabisa. Mohon bantuannya https://t.co/a2I2XGYZl4";0;0;0;0;in;879233648171470849;1715142045797650696;Ongddicted1;https://twitter.com/Ongddicted1/status/1715142045797650696
Thu Oct 19 22:58:26 +0000 2023;1715140377387426232;"@FirstMediaCares  11556485, halo kenapa koneksinya sangat lambat? Uda direfresh semua. Buka twitter aja loading mulu. Sudah ngetweet dr semalam ga di reply pula.";0;0;0;0;in;879233648171470849;1715140377387426232;Ongddicted1;https://twitter.com/Ongddicted1/status/1715140377387426232
Thu Oct 19 22:53:26 +0000 2023;1715139120685891647;"@mario_tobing Selamat pagi First People. Mohon maaf atas ketidaknyamanannya perihal kendala internet. Kami bantu datangkan teknisi yang sudah dilengkapi masker dan sarung tangan pada tgl 21 Okt 2023 dengan estimasi kedatangan pukul 09.00-12.00 WIB. Mhn berkenan menunggu ya. Tks ^RFS";0;0;0;0;in;155787551;1715137079511027845;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1715139120685891647
Thu Oct 19 22:45:20 +0000 2023;1715137079511027845;"@FirstMediaCares kmrn saya baru diganti router sama petugas FM. Sekarang internetnya putus, ada apa ya? id pelanggan 10638149";0;1;0;0;in;447875089;1715137079511027845;mario_tobing;https://twitter.com/mario_tobing/status/1715137079511027845
